3.09835	0.047612
3.10498	0.048003
3.11161	0.047501
3.11825	0.047048
3.12488	0.046919
3.13151	0.046247
3.13814	0.04544
3.14478	0.045121
3.15141	0.045434
3.15804	0.046396
3.16468	0.047683
3.17131	0.049075
3.17795	0.050478
3.18458	0.051366
3.19122	0.052108
3.19785	0.052398
3.20449	0.05274
3.21113	0.053871
3.21776	0.054445
3.2244	0.055473
3.23104	0.055977
3.23768	0.056202
3.24432	0.057184
3.25096	0.058323
3.2576	0.059672
3.26424	0.060837
3.27088	0.061314
3.27752	0.062722
3.28416	0.064838
3.2908	0.066723
3.29744	0.067869
3.30408	0.068884
3.31073	0.070572
3.31737	0.072397
3.32401	0.074311
3.33066	0.076184
3.3373	0.077989
3.34395	0.079984
3.35059	0.081659
3.35724	0.083045
3.36388	0.084841
3.37053	0.087139
3.37717	0.089456
3.38382	0.092122
3.39047	0.094267
3.39712	0.095981
3.40376	0.097289
3.41041	0.098913
3.41706	0.100903
3.42371	0.102809
3.43036	0.104929
3.43701	0.107902
3.44366	0.11068
3.45031	0.11302
3.45696	0.114906
3.46361	0.117002
3.47026	0.119144
3.47692	0.12128
3.48357	0.123412
3.49022	0.126254
3.49687	0.129155
3.50353	0.132017
3.51018	0.134831
3.51684	0.137829
3.52349	0.140795
3.53015	0.144346
3.5368	0.147581
3.54346	0.150492
3.55011	0.153597
3.55677	0.157548
3.56343	0.161559
3.57008	0.164671
3.57674	0.166778
3.5834	0.169151
3.59006	0.172032
3.59672	0.175299
3.60338	0.178581
3.61004	0.180637
3.6167	0.182339
3.62336	0.184618
3.63002	0.187662
3.63668	0.19039
3.64334	0.193586
3.65	0.196516
3.65667	0.199119
3.66333	0.201519
3.66999	0.204555
3.67665	0.207635
3.68332	0.210362
3.68998	0.213113
3.69665	0.216817
3.70331	0.219988
3.70998	0.222705
3.71664	0.224667
3.72331	0.228061
3.72998	0.232325
3.73664	0.236514
3.74331	0.240045
3.74998	0.242262
3.75665	0.244515
3.76331	0.247895
3.76998	0.252049
3.77665	0.256944
3.78332	0.26136
3.78999	0.266772
3.79666	0.271706
3.80333	0.274505
3.81	0.277109
3.81667	0.280091
3.82335	0.285952
3.83002	0.292569
3.83669	0.296914
3.84336	0.299092
3.85004	0.300913
3.85671	0.303532
3.86339	0.30582
3.87006	0.305474
3.87673	0.305325
3.88341	0.306982
3.89008	0.310398
3.89676	0.314281
3.90344	0.31907
3.91011	65535
3.91679	65535
3.92347	65535
