1.84893	0.161725
1.85552	0.161924
1.86212	0.161772
1.86871	0.160609
1.8753	0.159389
1.8819	0.159868
1.88849	0.160576
1.89508	0.160918
1.90168	0.161072
1.90827	0.160842
1.91487	0.160844
1.92146	0.160954
1.92806	0.161037
1.93465	0.160688
1.94125	0.159801
1.94785	0.159613
1.95444	0.159098
1.96104	0.157963
1.96764	0.157963
1.97424	0.156821
1.98084	0.15662
1.98743	0.156436
1.99403	0.156052
2.00063	0.15894
2.00723	0.159487
2.01383	0.159221
2.02043	0.157204
2.02703	0.15571
2.03363	0.154663
2.04024	0.153519
2.04684	0.154164
2.05344	0.154412
2.06004	0.154412
2.06664	0.153503
2.07325	0.152236
2.07985	0.152207
2.08645	0.152794
2.09306	0.153901
2.09966	0.154188
2.10627	0.153168
2.11287	0.153525
2.11948	0.154853
2.12608	0.155039
2.13269	0.154875
2.1393	0.154191
2.1459	0.152882
2.15251	0.152841
2.15912	0.153315
2.16572	0.153752
2.17233	0.154517
2.17894	0.153939
2.18555	0.15366
2.19216	0.153734
2.19877	0.15355
2.20538	0.153547
2.21199	0.153951
2.2186	0.153737
2.22521	0.153654
2.23182	0.153454
2.23843	0.153248
2.24504	0.153413
2.25165	0.153011
2.25827	0.15288
2.26488	0.15239
2.27149	0.152584
2.2781	0.15245
2.28472	0.152354
2.29133	0.152425
2.29795	0.152252
2.30456	0.152322
2.31118	0.151926
2.31779	0.151554
2.32441	0.151634
2.33102	0.151477
2.33764	0.151677
2.34426	0.151495
2.35087	0.15169
2.35749	0.15161
2.36411	0.15166
2.37072	0.151755
2.37734	0.151317
2.38396	0.150942
2.39058	0.150999
2.3972	0.151449
2.40382	0.151518
2.41044	0.151984
2.41706	0.152203
2.42368	0.151971
2.4303	0.152074
2.43692	0.151758
2.44354	0.152169
2.45017	0.152149
2.45679	0.151848
2.46341	0.151864
2.47003	0.151351
2.47666	0.15116
2.48328	0.150811
2.4899	0.15091
2.49653	0.151475
2.50312	0.151185
2.50972	0.151428
2.51632	0.150828
2.52292	0.15035
2.52951	0.149929
2.53611	0.14944
2.54271	0.149168
2.54931	0.148798
2.55591	0.148346
2.56251	0.148067
2.56911	0.147575
2.57571	0.147743
2.58231	0.147413
2.58891	0.147112
2.59551	0.146289
2.60212	0.145959
2.60872	0.14615
2.61532	0.145937
2.62192	0.146549
2.62853	0.14614
2.63513	0.145619
2.64174	0.144373
2.64834	0.142311
2.65495	0.138632
2.66155	0.129306
2.66816	0.11202
2.67476	0.08059
2.68137	0.059863
2.68798	0.062982
2.76068	22694.56757
2.76729	24029.52994
2.7739	24636.33346
2.78052	5461.304564
2.78713	121.43415
2.79374	0.081587
2.80035	0.08497
2.80697	0.083198
2.81358	0.079761
2.8202	0.076241
2.82681	0.073147
2.83343	0.070874
2.84004	0.06949
2.84666	0.069023
2.85328	0.068963
2.85989	0.068645
2.86651	0.068366
2.87313	0.068148
2.87975	0.068372
2.88636	0.068638
2.89298	0.068701
2.8996	0.068662
2.90622	0.068543
2.91284	0.068731
2.91946	0.069107
2.92608	0.069145
2.9327	0.069065
2.93932	0.069098
2.94595	0.069301
2.95257	0.069541
2.95919	0.069625
2.96581	0.069711
2.97244	0.06984
2.97906	0.069972
2.98568	0.070148
2.99231	0.0703
2.99893	0.070639
3.00556	0.071008
3.01218	0.071274
3.01881	0.071646
3.02544	0.072194
3.03206	0.072776
3.03869	0.0731
3.04532	0.073137
3.05195	0.073052
3.05857	0.072869
3.0652	0.072748
3.07183	0.072666
3.07846	0.072948
3.08509	0.073498
3.09172	0.074174
3.09835	0.07486
3.10498	0.07534
3.11161	0.0755
3.11825	0.075564
3.12488	0.075622
3.13151	0.075629
3.13814	0.075613
3.14478	0.075792
3.15141	0.076124
3.15804	0.077032
3.16468	0.078017
3.17131	0.078879
3.17795	0.079713
3.18458	0.080682
3.19122	0.081798
3.19785	0.082978
3.20449	0.084066
3.21113	0.084944
3.21776	0.085932
3.2244	0.087097
3.23104	0.088023
3.23768	0.088855
3.24432	0.090073
3.25096	0.091299
3.2576	0.09189
3.26424	0.092453
3.27088	0.093249
3.27752	0.094581
3.28416	0.096467
3.2908	0.098546
3.29744	0.100104
3.30408	0.101437
3.31073	0.103125
3.31737	0.104441
3.32401	0.105502
3.33066	0.106929
3.3373	0.108787
3.34395	0.110064
3.35059	0.111047
3.35724	0.112518
3.36388	0.114117
3.37053	0.115298
3.37717	0.116479
3.38382	0.117943
3.39047	0.119141
3.39712	0.120354
3.40376	0.121915
3.41041	0.123239
3.41706	0.124364
3.42371	0.12592
3.43036	0.127698
3.43701	0.128814
3.44366	0.12949
3.45031	0.130741
3.45696	0.132395
3.46361	0.133532
3.47026	0.134633
3.47692	0.136494
3.48357	0.138489
3.49022	0.139613
3.49687	0.141122
3.50353	0.143611
3.51018	0.145883
3.51684	0.147758
3.52349	0.150697
3.53015	0.154234
3.5368	0.156546
3.54346	0.157895
3.55011	0.160359
3.55677	0.163852
3.56343	0.165765
3.57008	0.16626
3.57674	0.16812
3.5834	0.171162
3.59006	0.172913
3.59672	0.173386
3.60338	0.174993
3.61004	0.177413
3.6167	0.178362
3.62336	0.178576
3.63002	0.180638
3.63668	0.184074
3.64334	0.18563
3.65	0.185648
3.65667	0.187282
3.66333	0.190343
3.66999	0.191363
3.67665	0.190641
3.68332	0.192098
3.68998	0.196549
3.69665	0.199481
3.70331	0.199048
3.70998	0.199102
3.71664	0.201762
3.72331	0.204226
3.72998	0.204153
3.73664	0.204184
3.74331	0.206969
3.74998	0.209842
3.75665	0.209636
3.76331	0.207801
3.76998	0.209016
3.77665	0.212858
3.78332	0.214168
3.78999	0.212366
3.79666	0.212277
3.80333	0.215719
3.81	0.219043
3.81667	0.21808
3.82335	0.216035
3.83002	0.217883
3.83669	0.222899
3.84336	0.2253
3.85004	0.223088
3.85671	0.221623
3.86339	0.224454
3.87006	0.229228
3.87673	0.231583
3.88341	0.231463
3.89008	0.233257
3.89676	0.238598
3.90344	0.245271
3.91011	0.248872
3.91679	0.246845
3.92347	49792.27024
